frames,millis,radial,angular
18712,313535.70000000764,94.33981132056604,-0.08490179344972194
18713,313552.13500000536,124.06449935416659,-0.03224688243525392
18714,313569.8100000154,138.03260484392808,-0.021735706841792664
18715,313585.45999997295,139.0323703315167,-0.021579383566530146
18716,313601.4649999561,54.3323108288245,-0.11065722117389563
18717,313619.30999998003,35.22782990761707,-0.11379200714370806
18718,313636.17499999236,27.294688127912362,-0.1470783553884025
18719,313652.7650000062,11.180339887498949,-0.17985349979247828
18720,313668.5999999754,3.1622776601683795,-0.3217505543966422
18721,313685.04499993287,1,0
18722,313703.56499997433,0,0
18723,313718.09500001837,0,0
18724,313736.2199999625,4.123105625617661,0.24497866312686414
18725,313752.7299999492,24.186773244895647,0.12435499454676144
18726,313769.04499996454,98.00510190801293,0.010203727493954234
18727,313786.2449999666,94,0
18728,313803.10499994084,77,0
18729,313818.36000003386,140.0142849854971,-0.01428474258739663
18730,313836.5699999267,69.1158447825099,-0.05790620524810725
18731,313852.6500000153,87.05170877128145,-0.034469100999508014
18732,313869.51999994926,40.11234224026316,-0.07485984771076686
18733,313886.83500001207,29.068883707497267,-0.0688564893010446
18734,313903.22999993805,17.029386365926403,-0.058755822715722696
18735,313919.17499992996,4,0
18736,313936.77000002936,0,0
18737,313951.5399999218,0,0
18738,313969.60499999113,6.082762530298219,-0.16514867741462683
18739,313985.4199999245,11.40175425099138,-0.2662520491509253
18740,314002.4899999844,14.317821063276353,-0.21109333322274654
18741,314019.28999996744,28.442925306655784,-0.1767088560700366
18742,314034.9949999945,61.40032573203501,-0.11425432796143953
18743,314052.9450000031,83.2946576918352,-0.08413824053117093
18744,314070.70999999996,109.07336980216573,-0.036680787756651845
18745,314086.6499999538,134.09325113517085,-0.03729613021966708
18746,314102.8149999911,134.01492454200763,-0.014924264990084988
18747,314118.9000000013,78,0
18748,314136.3349999301,103,0
18749,314151.95500000846,48,0
18750,314169.88499998115,17,0
18751,314187.0649999473,12,0
18752,314202.7150000213,3,0
18753,314217.9149999283,0,0
18754,314236.419999972,0,0
18755,314251.9349999493,0,0
18756,314267.969999928,0,0
18757,314286.1549999798,0,0
18758,314303.2050000038,2.23606797749979,1.1071487177940904
18759,314318.46999994013,5.830951894845301,0.5404195002705842
18760,314335.064999992,17.08800749063506,0.3587706702705722
18761,314353.29999995884,87.29833904490967,0.17268149161800544
18762,314368.29499993473,60.40695324215582,0.11614162687999023
18763,314385.92999998946,120.59850745345068,0.09966865249116204
18764,314402.7950000018,61.29437168288782,0.09804527729383924
18765,314418.3600000106,76.53103945458993,0.11787210319721633
18766,314436.26500002574,74.67261881037788,0.13432144195296852
18767,314453.66999995895,85.14693182963201,0.058755822715722696
18768,314469.6100000292,22,0
18769,314485.9749999596,25,0
18770,314501.9999999786,9,0
18771,314518.58000003267,2,0
18772,314534.92499992717,0,0
18773,314551.4099999564,0,0
18774,314569.26499994006,1,0
18775,314585.65999998245,1,0
18776,314602.7949999552,1,0
18777,314619.71999995876,2,0
18778,314635.6199999573,6,0
18779,314653.50499993656,14,0
18780,314669.17499992996,48.041648597857254,-0.04164257909858842
18781,314685.38499996066,135.6244815658294,-0.09600029036948525
18782,314701.85499999207,120.20399327809372,-0.0582673029695334
18783,314719.81499996036,160,0
18784,314735.8499999391,56,0
18785,314751.50000001304,32,0
18786,314769.25499993376,27.018512172212592,0.037020115873930025
18787,314785.0600000238,10.04987562112089,0.09966865249116204
18788,314803.13499993645,3,0
18789,314820.24000003,1.4142135623730951,0.7853981633974483
18790,314835.390000022,7.280109889280518,-0.27829965900511133
18791,314852.79000003356,56.515484603779164,-0.23210383807515567
18792,314868.8250000123,75.31268153505093,-0.18697926991891112
18793,314887.43499992415,160.29036153181514,-0.1692512185006272
18794,314902.0999999484,148.22280526288793,-0.12853907054883618
18795,314918.19500003476,146.66969693839283,-0.09559811866384037
18796,314935.055000009,48.093658625644196,-0.06241880999595735
18797,314951.524999924,26.019223662515376,-0.03844259002118799
18798,314969.61499995086,21,0
18799,314986.0349999508,11,0
18800,315001.5849999618,7,0
18801,315020.3599999659,8.06225774829855,0.12435499454676144
18802,315036.4299999783,6.324555320336759,0.3217505543966422
18803,315052.6499999687,6.082762530298219,0.16514867741462683
18804,315069.3849999225,8.94427190999916,0.4636476090008061
18805,315085.29499999713,9.219544457292887,0.21866894587394195
18806,315101.8949999707,17.11724276862369,0.11710874456686428
18807,315118.8649999676,9.055385138137417,0.11065722117389563
18808,315134.8950000247,7.0710678118654755,0.1418970546041639
18809,315152.6750000194,4.123105625617661,0.24497866312686414
18810,315168.479999993,1.4142135623730951,0.7853981633974483
18811,315186.5449999459,1,0
18812,315202.6599999517,3.1622776601683795,0.3217505543966422
18813,315219.1950000124,6.082762530298219,0.16514867741462683
18814,315235.4650000343,6,0
18815,315252.20500002615,6.324555320336759,0.3217505543966422
18816,315268.1549999397,5.385164807134504,0.3805063771123649
18817,315284.78999994695,6.708203932499369,0.4636476090008061
18818,315301.6549999593,5,0.6435011087932844
18819,315318.31499992404,4.123105625617661,0.24497866312686414
18820,315335.97000001464,4,0
18821,315351.7249999568,4.123105625617661,0.24497866312686414
18822,315369.91000000853,2,0
18823,315386.9199999608,1,0
18824,315403.53499993216,0,0
18825,315419.6799999336,0,0
18826,315435.21499994677,2.23606797749979,-0.4636476090008061
18827,315452.6799999876,26.92582403567252,-0.26299473168091947
18828,315468.9950000029,137.17871555019022,-0.051050495761009895
18829,315484.7099999897,152,0
18830,315501.5999999596,162,0
18831,315519.22999997623,147.08500943332058,0.03400049747242106
18832,315536.55499999877,96.02083107326243,0.020830320036217084
18833,315553.24499995913,113,0
18834,315568.83999996353,16,0
18835,315584.69499996863,0,0
18836,315601.4299999224,0,0
18837,315619.0649999771,0,0
18838,315634.97999997344,0,0
18839,315651.9449999323,0,0
18840,315669.81999995187,0,0
18841,315685.44499995187,20.09975124224178,-0.09966865249116204
18842,315702.2649999708,101.49384217774002,-0.09868826064840655
18843,315719.66499998234,130.4645545732633,-0.08441430567553351
18844,315734.8050000146,138.2931668593933,-0.06512516333438588
18845,315752.9599999543,130.06152390311286,-0.030759526070469233
18846,315770.49000002444,84,0
18847,315786.8899999885,144,0
18848,315802.50500002876,66,0
18849,315818.1249999907,45,0
18850,315834.8349999869,0,0
18851,315852.30000002775,0,0
18852,315868.09499992523,0,0
18853,315884.94499993976,0,0
18854,315902.2999999579,0,0
18855,315918.2049999945,0,0
18856,315935.6249999255,0,0
18857,315952.874999959,0,0
18858,315968.3949999744,0,0
18859,315986.06999998447,0,0
18860,316002.11000000127,0,0
18861,316018.44499993604,0,0
18862,316037.18999994453,284.01584462842914,-0.23814700169046948
18863,316052.2099999944,172.18594600024707,-0.046478131351002934
18864,316068.7499999767,214.02102700435768,-0.014017773361943122
18865,316085.91000002343,109,0
18866,316101.71499999706,79.00632886041473,0.012657551834051962
18867,316117.95500002336,0,0
18868,316136.2299999455,0,0
18869,316153.2250000164,0,0
18870,316169.43999996874,0,0
18871,316184.90999995265,0,0
18872,316201.83000003453,0,0
18873,316219.1449999809,0,0
18874,316235.1900000358,99.14131328563285,-0.15188245737995104
18875,316251.5199999325,184.09780009549272,-0.032597145117952815
18876,316269.1450000275,187.06683297688022,-0.026731598819792667
18877,316286.62000002805,172,0
18878,316302.5599999819,89,0
18879,316318.29999992624,95.1892851112981,0.06307411789691225
18880,316335.5449999217,0,0
18881,316351.36500000954,0,0
18882,316368.12499992084,0,0
18883,316385.51499997266,0,0
18884,316401.8549999455,0,0
18885,316418.11999992933,0,0
18886,316435.3949999204,0,0
18887,316451.1250000214,0,0
18888,316468.5700000264,0,0
18889,316484.5699999714,0,0
18890,316502.38999992143,0,0
18891,316518.50499992725,18.439088914585774,-0.8621700546672264
18892,316536.10000002664,98,0
18893,316551.39999999665,128.01562404644207,0.015623728620476831
18894,316568.69999994524,144.00694427700353,0.11832578250553305
18895,316585.8549999539,42.2965719651132,0.11848995915813776
18896,316601.9049999304,97.51410154434076,0.10272986741866949
18897,316619.2649999866,26.019223662515376,0.03844259002118799
18898,316634.80499992147,18,0
18899,316652.1499999799,7,0
18900,316668.9400000032,3,0
18901,316684.6900000237,0,0
18902,316701.27499999944,0,0
18903,316719.5000000065,14.142135623730951,-0.1418970546041639
18904,316734.850000008,33.015148038438355,-0.0302937599187751
18905,316752.1149999229,80,0
18906,316768.82999995723,139.35924798878617,0.07181871218451086
18907,316784.4899999909,49.36598018878993,0.12184243701991719
18908,316801.6349999234,142.55525244620065,0.14784936525875556
18909,316819.69499995466,97.51410154434076,0.10272986741866949
18910,316836.784999934,42.190046219457976,0.09495170634275632
18911,316850.96499999054,0,0
18912,316868.72499994934,0,0
18913,316884.80499992147,0,0
18914,316901.9649999682,0,0
18915,316919.1700000083,0,0
18916,316934.3200000003,0,0
18917,316952.1099999547,0,0
18918,316968.4600000037,0,0
18919,316985.10499997064,0,0
18920,317002.32500000857,59.413803110051795,-0.11809202841909398
18921,317019.46999994107,100,0
18922,317035.520000034,109.29318368498559,-0.07326313373923946
18923,317053.0349999899,138.92443989449805,-0.11542666036692473
18924,317068.815000006,139.51702405083043,-0.08611741357726795
18925,317086.2699999707,138,0
18926,317101.38000000734,80,0
18927,317119.1300000064,49,0
18928,317134.710000013,0,0
18929,317151.81499999017,0,0
18930,317169.280000031,0,0
18931,317184.49499993585,0,0
18932,317202.0949999569,0,0
18933,317219.4749999326,0,0
18934,317235.0800000131,0,0
18935,317251.1500000255,0,0
18936,317268.71999993455,0,0
18937,317284.4150000019,0,0
18938,317301.60000000615,0,0
18939,317318.9349999884,0,0
18940,317334.7899999935,0,0
18941,317351.4499999583,0,0
18942,317368.2750000153,83.00602387778854,0.012047609854185994
18943,317385.9200000297,82.15229759416349,0.06090020827798799
18944,317402.4699999718,94.89467845985885,0.13742614549694318
18945,317420.01000000164,130.24976007655445,0.13863973713415806
18946,317435.26499997824,113.1591799192624,0.05304752976147111
18947,317452.2599999327,78,0
18948,317469.225000008,98.00510190801293,-0.010203727493954234
18949,317484.73499994725,43.56604182158393,-0.16137511042069147
18950,317501.20499997865,29.154759474226502,-0.10308160852270024
18951,317518.44499993604,20.024984394500787,-0.049958395721942765
18952,317535.73000000324,11,0
18953,317552.00000002515,5.0990195135927845,0.19739555984988078
18954,317568.2099999394,5.385164807134504,0.3805063771123649
18955,317586.0549999634,5,0
18956,317602.7849999955,5.0990195135927845,0.19739555984988078
18957,317619.4249999244,6,0
18958,317636.1349999206,5,0
18959,317652.01499999966,9,0
18960,317668.0599999381,0,0
18961,317685.6399999233,0,0
18962,317701.40999997966,0,0
18963,317718.3349999832,0,0
18964,317735.56499998085,0,0
18965,317752.42000003345,0,0
18966,317769.65999999084,0,0
18967,317785.6599999359,96.20810776644555,-0.36120375549368167
18968,317801.95500003174,185.80904176062046,-0.22800901285239375
18969,317819.24999994226,229.0589443789524,-0.096193427558869
18970,317835.5299999239,135,0
18971,317852.2099999245,105,0
18972,317869.12499996834,109.29318368498559,0.07326313373923946
18973,317884.54499992076,0,0
18974,317902.3149999557,0,0
18975,317918.57999993954,0,0
18976,317934.5350000076,0,0
18977,317953.1549999956,0,0
18978,317967.70999999717,0,0
18979,317985.7850000262,0,0
18980,318002.0299999742,0,0
18981,318018.9150000224,0,0
18982,318035.489999922,0,0
18983,318051.3799999608,0,0
18984,318068.7949999701,0,0
18985,318086.3249999238,0,0
18986,318102.1949999267,175.9232787325202,-0.10249669925035063
18987,318120.16499997117,147.08500943332058,-0.03400049747242106
18988,318135.36499999464,93.00537618869137,-0.010752273791101238
18989,318151.80500003044,97.02061636580135,-0.02061563562560376
18990,318168.6449999688,112,0
18991,318185.80500001553,60.67124524847005,-0.14888994760949725
18992,318202.4049999891,41.48493702538308,-0.2683662109059069
18993,318218.5149999568,44.64302857109943,-0.2721458905311873
18994,318237.6650000224,17.72004514666935,-0.2860514417173182
18995,318252.6000000071,15.297058540778355,-0.19739555984988078
18996,318268.6700000195,7.0710678118654755,-0.1418970546041639
18997,318285.3699999396,2,0
18998,318302.2999999812,4.123105625617661,0.24497866312686414
18999,318319.26499994006,1.4142135623730951,0.7853981633974483
19000,318335.5449999217,1.4142135623730951,0.7853981633974483
19001,318351.99500003364,0,0
19002,318367.9349999875,1,0
19003,318385.42499998584,3.605551275463989,-0.5880026035475675
19004,318402.23000000697,30.463092423455635,-0.4048917862850834
19005,318419.2349999212,70.3420215802759,-0.2587708919636976
19006,318435.99000002723,183.86136081297778,-0.23046780835398972
19007,318451.9449999789,126.58988901172162,-0.1586552621864014
19008,318468.7299999641,95.33624704172071,-0.08401231180749458
19009,318485.51999998745,129,0
19010,318502.71000002977,39,0
19011,318518.7150000129,45.09988913511872,0.06656816377582381
19012,318535.60499998275,33.06055050963308,0.060532019782107135
19013,318552.85999993794,17.11724276862369,0.11710874456686428
19014,318569.81999997515,15,0
19015,318585.33499995247,6,0
19016,318602.79000003356,3,0
19017,318619.2799999844,1,0
19018,318635.33499999903,0,0
19019,318651.2749999529,0,0
19020,318668.6500000069,1,0
19021,318684.7500000149,12.041594578792296,0.08314123188844122
19022,318702.56499992684,33.06055050963308,0.060532019782107135
19023,318719.3800000241,80.15609770940699,0.06241880999595735
19024,318734.71999994945,102.0196059588548,0.019605330857204686
19025,318752.87999992725,117,0
19026,318768.62999994773,84,0
19027,318786.07000003103,62.00806399170998,-0.016127633843636236
19028,318803.7250000052,35.22782990761707,-0.11379200714370806
19029,318819.06999996863,29.017236257093817,-0.034469100999508014
19030,318835.1000000257,15,0
19031,318851.4149999246,8,0
19032,318868.1299999589,9,0
19033,318885.0499999244,4,0
19034,318902.1349999821,2,0
19035,318918.5249999864,2.23606797749979,0.4636476090008061
19036,318935.00499997754,2,0
19037,318951.43000001553,2,0
19038,318969.5300000021,1,0
19039,318985.90500000864,1,0
19040,319002.9349999968,1,0
19041,319018.56500003487,0,0
19042,319035.44999996666,0,0
19043,319051.41499999445,0,0
19044,319069.5800000103,13,0
19045,319085.65999998245,24.331050121192877,-0.16514867741462683
19046,319102.36000001896,34.785054261852174,-0.3217505543966422
19047,319119.27499994636,79.30952023559341,-0.4015805401088795
19048,319135.2499999339,32.202484376209235,-0.4497596130698391
19049,319152.1049999865,30.4138126514911,-0.4783524313786575
19050,319168.70499996,20.591260281974,-0.507098504392337
19051,319185.1950000273,0,0
19052,319201.86000003014,0,0
19053,319217.91000000667,0,0
19054,319234.67499995604,0,0
19055,319251.7649999354,0,0
19056,319268.9300000202,0,0
19057,319285.34499998204,0,0
19058,319301.8049999373,0,0
19059,319319.5549999364,0,0
19060,319335.1900000125,0,0
19061,319352.184999967,0,0
19062,319367.8549999604,0,0
19063,319385.8599999221,0,0
19064,319401.64499997627,0,0
19065,319418.629999971,0,0
19066,319435.2550000185,0,0
19067,319451.84500003234,0,0
19068,319468.60499994364,0,0
19069,319484.68999995384,0,0
19070,319502.1699999925,0,0
19071,319518.1149999844,0,0
19072,319534.4800000312,0,0
19073,319552.0199999446,0,0
19074,319568.564999965,0,0
19075,319585.3799999459,0,0
19076,319601.8799999729,0,0
19077,319618.62999992445,0,0
19078,319634.95999993756,0,0
19079,319652.09500002675,0,0
19080,319667.99500002526,0,0
19081,319685.824999935,73.10950690573696,-1.516056546745016
19082,319701.86000003014,7.615773105863909,-1.1659045405098132
19083,319718.9599999692,11.180339887498949,-1.1071487177940904
19084,319735.50499998964,4.47213595499958,-1.1071487177940904
19085,319752.594999969,2.23606797749979,-1.1071487177940904
19086,319769.0500000026,1,0
19087,319785.2900000289,2.23606797749979,-0.4636476090008061
19088,319801.8849999644,1.4142135623730951,-0.7853981633974483
19089,319818.2599999709,1.4142135623730951,-0.7853981633974483
19090,319835.7949999627,0,0
19091,319852.19000000507,1,0
19092,319868.9000000013,0,0
19093,319885.14499994926,1,0
19094,319902.7899999637,0,0
19095,319918.80999994464,0,0
19096,319936.14000000525,0,0
19097,319951.19499997236,0,0
19098,319968.5400000308,0,0
19099,319986.04500002693,1,0
19100,320002.0599999698,0,0
19101,320019.1600000253,2,0
19102,320036.33000003174,2.23606797749979,1.1071487177940904
19103,320052.5149999885,2.23606797749979,0.4636476090008061
19104,320068.51499993354,3.1622776601683795,0.3217505543966422
19105,320085.13499994297,1,0
19106,320101.8199999817,0,0
19107,320117.94000002556,0,0
19108,320135.63999999315,0,0
19109,320151.79000003263,1,0
19110,320168.1600000011,9,0
19111,320185.10999996215,38.118237105091836,0.0787839609891438
19112,320202.0199999679,47.042533945356304,0.0425275346197842
19113,320218.9350000117,58.215118311311535,0.08599429119424074
19114,320235.99499999546,64.07027391856539,0.046840712915969654
19115,320252.2399999434,38,0
19116,320268.97999993525,45,0
19117,320285.67000001203,40,0
19118,320302.2949999431,31.016124838541646,0.03224688243525392
19119,320318.815000006,25.079872407968907,0.07982998571223732
19120,320334.6850000089,28.442925306655784,0.1767088560700366
19121,320351.9249999663,29.068883707497267,0.0688564893010446
19122,320368.10999992304,27.073972741361768,0.07393903765794034
19123,320385.2949999273,39.11521443121589,0.07677189126977804
19124,320401.8399999477,23.08679276123039,0.08673833867598511
19125,320419.34499994386,20.024984394500787,0.049958395721942765
19126,320435.4700000258,20,0
19127,320451.66000002064,21,0
19128,320469.2700000014,11.180339887498949,-0.17985349979247828
19129,320484.68999995384,12.165525060596439,-0.16514867741462683
19130,320503.0150000239,12.36931687685298,-0.24497866312686414
19131,320519.30499996524,10.04987562112089,-0.09966865249116204
19132,320535.07999994326,11.045361017187261,-0.09065988720074511
19133,320551.4999999432,24.515301344262525,-0.2053953891897674
19134,320569.38999996055,41.97618372363071,-0.21608497229678642
19135,320585.4999999283,17.26267650163207,-0.17467219900823971
19136,320602.2899999516,16.0312195418814,-0.06241880999595735
19137,320619.0700000152,10.04987562112089,-0.09966865249116204
19138,320636.02500001434,4,0
19139,320652.41500001866,3,0
19140,320668.4149999637,5.0990195135927845,-0.19739555984988078
19141,320685.61499996576,6.324555320336759,-0.3217505543966422
19142,320702.1149999928,6.082762530298219,-0.16514867741462683
19143,320718.7799999956,4,0
19144,320735.37999996915,4.123105625617661,-0.24497866312686414
19145,320751.7999999691,5,0
19146,320768.0949999485,2,0
19147,320785.73999996297,3,0
19148,320802.7299999958,2,0
19149,320818.6950000236,2,0
19150,320835.7449999312,1,0
19151,320851.4600000344,1,0
19152,320868.72499994934,0,0
19153,320884.65499994345,10,0
19154,320902.4349999381,36.124783736376884,-0.08314123188844122
19155,320918.5399999842,52.08646657242167,-0.057628427477473966
19156,320934.93999994826,61,0
19157,320953.0449999729,99,0
19158,320967.9400000023,67,0
19159,320985.05499993917,73.33484846919642,0.09559811866384037
19160,321002.08000000566,48.373546489791295,0.12435499454676144
19161,321018.41499994043,47.853944456021594,0.18919902209996817
19162,321035.52999999374,32.01562118716424,0.25255427577805956
19163,321052.44499992114,22.47220505424423,0.36397895650964407
19164,321069.7350000264,22.80350850198276,0.2662520491509253
19165,321084.4250000082,0,0
19166,321101.03999997955,0,0
19167,321118.1949999882,0,0
19168,321135.1049999939,0,0
19169,321151.4549999265,0,0
19170,321168.43999992125,0,0
19171,321185.3000000119,0,0
19172,321202.2899999283,0,0
19173,321217.74500003085,0,0
19174,321235.4950000299,0,0
19175,321252.4149999954,0,0
19176,321271.7699999921,0,0
19177,321286.04999999516,0,0
19178,321301.90500000026,0,0
19179,321319.9699999532,0,0
19180,321335.56999999564,0,0
19181,321353.5649999976,0,0
19182,321369.57999994047,214.00934559032697,0.0093455223074899
19183,321386.21999998577,5.0990195135927845,-0.19739555984988078
19184,321402.8799999505,8.94427190999916,-0.4636476090008061
19185,321418.76499995124,7.810249675906654,-0.6947382761967033
19186,321436.8649999378,5.830951894845301,-0.5404195002705842
19187,321453.62499996554,3.605551275463989,-0.5880026035475675
19188,321469.7450000094,1.4142135623730951,-0.7853981633974483
19189,321486.5399999544,1,0
19190,321502.20500002615,0,0
19191,321520.03999997396,3,0
19192,321536.59000003245,3,0
19193,321553.4650000045,3.605551275463989,-0.982793723247329
19194,321569.4450000301,4.123105625617661,-1.3258176636680326
19195,321588.1749999244,2.8284271247461903,-0.7853981633974483
19196,321602.5049999589,2.23606797749979,-1.1071487177940904
19197,321618.32499993034,1,0
19198,321636.36000000406,1,0
19199,321651.4749999624,1,0
19200,321668.2149999542,0,0
19201,321685.9199999599,0,0
19202,321701.1449999409,0,0
19203,321718.7350000022,0,0
19204,321737.91499994695,0,0
19205,321751.86999992,0,0
19206,321768.14499998,0,0
19207,321784.6600000048,1,0
19208,321802.7299999958,5,0
19209,321818.4800000163,18,0
19210,321835.64499998465,30,0
19211,321852.3649999406,43,0
19212,321868.6999999918,54,0
19213,321885.6349999551,120,0
19214,321901.60500002094,97,0
19215,321918.004999985,87.02298546935747,0.02298445744145208
19216,321935.6399999233,73.43704787094863,0.10915346290887773
19217,321952.3449999979,64.19501538281614,0.0779666338315423
19218,321968.9950000029,64.07027391856539,0.046840712915969654
19219,321985.7299999567,58,0
19220,322002.444999991,32,0
19221,322019.5749999257,33.13608305156178,-0.09065988720074511
19222,322035.44999996666,14.142135623730951,-0.1418970546041639
19223,322052.88999993354,14.142135623730951,-0.1418970546041639
19224,322068.3049999643,8,0
19225,322086.5449999692,6,0
19226,322103.31499995664,1,0
19227,322119.48999995366,0,0
19228,322134.71499993466,0,0
19229,322153.2100000186,0,0
19230,322168.2949999813,2,0
19231,322185.6549999211,14.035668847618199,0.07130746478529032
19232,322203.26999993995,34,0
19233,322219.1950000124,76,0
19234,322234.8050000146,92,0
19235,322251.9799999427,109,0
19236,322268.6499999836,186,0
19237,322285.15999997035,94.00531899844816,-0.010637896575541442
19238,322301.65999999736,105.57461816175325,-0.10438115295033033
19239,322318.80499992985,52.15361924162119,-0.07677189126977804
19240,322334.53999995254,44.04543109109048,-0.04542327942157701
19241,322351.40499996487,17.11724276862369,-0.11710874456686428
19242,322369.56999998074,0,0
19243,322385.98999998067,0,0
19244,322401.3649999397,0,0
19245,322417.7599999821,0,0
19246,322435.22999994457,0,0
19247,322451.9749999745,0,0
19248,322467.8249999415,0,0
19249,322485.47499999404,0,0
19250,322502.8600000078,0,0
19251,322518.6799999792,0,0
19252,322534.8450000165,0,0
19253,322551.45999998786,0,0
19254,322569.41999995615,0,0
19255,322586.4199999487,40.11234224026316,0.07485984771076686
19256,322602.94499993324,171,0
19257,322618.7899999786,196.02295783912658,0.01530492732419185
19258,322635.20499994047,157.07959765672945,0.031836373427114574
19259,322651.9199999748,219.0570701894828,0.022827084521385262
19260,322668.6749999644,40,0
19261,322686.224999954,0,0
19262,322702.7099999832,0,0
19263,322719.4749999326,0,0
19264,322734.88499992527,0,0
19265,322752.8150000144,0,0
19266,322768.0249999976,0,0
19267,322785.93999997247,0,0
19268,322801.57000001054,0,0
19269,322819.4750000257,20.615528128088304,-0.24497866312686414
19270,322836.4999999758,88.0056816347672,0.011363147264290729
19271,322854.24999997485,97,0
19272,322868.7500000233,66.007575322837,0.015150355874769811
19273,322885.51499997266,131,0
19274,322902.08000002895,121,0
19275,322918.21000003256,87.14355971613737,-0.05740811463679964
19276,322936.54000002425,95.1892851112981,-0.15824032445087904
19277,322951.83999999426,43.93176527297759,-0.2063238940297175
19278,322969.625000027,30.59411708155671,-0.19739555984988078
19279,322985.5250000255,21.213203435596427,-0.1418970546041639
19280,323002.05000001006,20.09975124224178,-0.09966865249116204
19281,323018.3549999492,7,0
19282,323035.77499999665,10,0
19283,323052.7449999936,5,0
19284,323068.0749999592,2.23606797749979,-0.4636476090008061
19285,323084.89499997813,0,0
19286,323103.17499993835,0,0
19287,323119.16499992367,0,0
19288,323137.1499999659,3,0
19289,323153.479999979,17.26267650163207,-0.17467219900823971
19290,323169.9699999299,50.44799302251776,-0.2401710078601731
19291,323185.4700000258,58.05170109479997,-0.1906389059140955
19292,323202.4349999847,132.23085872821065,-0.13654951199501325
19293,323219.0849999897,182.17573932881405,-0.043927767076889834
19294,323235.8349999413,143.0314650697531,-0.020975944034022708
19295,323252.2999999346,102.00490184299969,-0.009803607479295975
19296,323268.3449999895,69,0
19297,323285.2900000289,61,0
19298,323301.34000000544,0,0
19299,323319.31499997154,0,0
19300,323336.6099999985,0,0
19301,323352.05500002485,0,0
19302,323368.684999994,0,0
19303,323385.3099999251,0,0
19304,323402.2849999601,0,0
19305,323419.280000031,0,0
19306,323435.5049999431,0,0
19307,323452.47499994,2.8284271247461903,-0.7853981633974483
19308,323468.6600000132,84,0
19309,323485.1599999238,122,0
19310,323502.8849999653,184.06792224611002,-0.027167227404323164
19311,323520.0949999271,182.53766734567415,-0.07677189126977804
19312,323536.77499992773,115.06954418958998,-0.03476859185608236
19313,323552.16500000097,73.06161783043132,-0.041072778590454065
19314,323568.39000002947,36,0
19315,323586.3449999597,29,0
19316,323601.8649999751,4.123105625617661,0.24497866312686414
19317,323619.41499996465,1,0
19318,323635.110000032,0,0
19319,323651.285000029,0,0
19320,323669.3400000222,1,0
19321,323686.7649999913,6,0
19322,323702.4149999488,18.24828759089466,0.16514867741462683
19323,323718.0849999422,55.08175741568164,0.05449145624073119
19324,323735.9399999259,83.09632964216891,0.04815551305991548
19325,323752.4749999866,105.68348972285122,0.11379200714370806
19326,323770.5249999417,139.16896205691842,0.1297025371559121
19327,323785.84999998566,216.8340379184043,0.08773713978212318
19328,323802.30500001926,130,0
19329,323818.9100000309,38.01315561749642,-0.02630971725292219
19330,323836.37999999337,34.132096331752024,-0.08800737352774077
19331,323852.62000001967,23.021728866442675,-0.04345089539153084
19332,323868.5650000116,0,0
19333,323885.2349999361,0,0
19334,323901.82000002824,0,0
19335,323919.22499996144,28.284271247461902,-0.1418970546041639
19336,323936.3499999745,80.09993757800315,-0.049958395721942765
19337,323952.9900000198,117.15374513859982,-0.051237167403418805
19338,323968.0749999825,143.17122615944868,-0.04891200614919467
19339,323986.7399999639,208.0600874747485,-0.024033832953757543
19340,324002.81999993604,76,0
19341,324019.7100000223,80,0
19342,324035.0900000194,39,0
19343,324053.2550000353,25,0
19344,324069.3500000052,19,0
19345,324085.7749999268,10.04987562112089,0.09966865249116204
19346,324101.709999959,3,0
19347,324119.25999994855,0,0
19348,324135.69999998435,0,0
19349,324151.94000001065,0,0
19350,324168.805000023,15.231546211727817,-0.4048917862850834
19351,324186.074999976,49.72926703662542,-0.2644883825492325
19352,324202.5549999671,95.70788891204319,-0.18919902209996817
19353,324219.04999995604,145.12063946937388,-0.12435499454676144
19354,324235.619999934,166.67633305301626,-0.090116704201478
19355,324253.0300000217,177.72169254201918,-0.0901504628943286
19356,324270.40999999736,114.73883387938018,-0.11354460487265478
19357,324285.4449999286,61.40032573203501,-0.11425432796143953
19358,324302.6949999621,0,0
19359,324318.5349999694,0,0
19360,324335.6050000293,0,0
19361,324351.32000001613,0,0
19362,324369.3900000071,0,0
19363,324384.5399999991,0,0
19364,324402.9599999776,59.53990258641679,-0.1347712844777311
19365,324418.7399999937,148.9731519435633,-0.11436365342290405
19366,324436.37000001036,201.43485299222675,-0.11942892601833845
19367,324453.99499998894,172.28464818433474,-0.12219517069135505
19368,324468.78999995533,104.47966309287182,-0.0958591471100132
19369,324484.9149999209,106.16967551989597,-0.05654343694481738
19370,324501.93000002764,41.19465984809196,-0.09725319825156578
19371,324519.3449999206,0,0
19372,324535.1650000084,0,0
19373,324551.91999999806,0,0
19374,324569.365000003,0,0
19375,324584.70999996644,0,0
19376,324601.32999997586,0,0
19377,324618.4399999911,0,0
19378,324636.4499999909,0,0
19379,324651.8999999389,3.1622776601683795,0.3217505543966422
19380,324669.9999999255,106.6770828247567,-0.11272761159037757
19381,324685.5349999387,143.68368035375485,-0.09759109315338782
19382,324702.4149999488,88.09086218218096,-0.04542327942157701
19383,324718.55999995023,109.07336980216573,-0.036680787756651845
19384,324735.85499997716,88.14193099768123,-0.05675715782209339
